category,link,page,summary,timestamp,title,type
SELEBRITIS,https://www.liputan6.com/showbiz/read/2255499/farhat-abbas-komentari-lukman-sardi-soal-pindah-agama,9.0,Farhat Abbas mengomentari keputusan Lukman Sardi untuk pindah agama.,2015-06-19T16:30:03+07:00,Farhat Abbas Komentari Lukman Sardi Soal Pindah Agama,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2132262/aliando-tidur-seranjang-dengan-prilly-latuconsina,9.0,Aliando dan Prilly Latuconsina selama ini diketahui sudah akrab satu sama lain.,2014-11-11T13:20:00+07:00,Aliando Tidur Seranjang dengan Prilly Latuconsina,selamanya
SEKS,https://www.liputan6.com/health/read/717971/mau-rasain-dahsyatnya-seks-oral-pakai-4-teknik-ini,9.0,"Berikut tips yang dapat dilakukan para wanita, ketika memberikan seks oral pada pasangannya",2013-10-11T21:45:00+07:00,"Mau Rasain Dahsyatnya Seks Oral, Pakai 4 Teknik Ini!",selamanya
SHOWBIZ,https://www.liputan6.com/photo/read/2112921/6-artis-ini-tetap-langgeng-meski-menikah-beda-agama,9.0,6 Selebriti Tanah Air ini menjalani pernikahan beda agama dan hingga kini rumah tangga mereka berjalan mulus. (Istimewa),2014-12-08T10:49:50+07:00,6 Artis Ini Tetap Langgeng Meski Menikah Beda Agama,selamanya
LIFESTYLE,https://www.liputan6.com/photo/read/2122420/inilah-gaya-anak-7-presiden-indonesia,9.0,"Menjadi anak seorang Presiden bisa enak, bisa juga tidak. Karena popularitas orangtua, tingkah laku anak presiden akan menjadi sorotan.",2014-10-21T17:14:56+07:00,Inilah Gaya Anak 7 Presiden Indonesia,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2229369/foto-foto-hot-amel-alvi-yang-tersebar-di-dunia-maya,9.0,Amel Alvi sudah membantah kalau dirinya bukanlah artis AA yang jadi tersangka kasus prostitusi artis.,2015-05-10T11:00:16+07:00,Foto-foto Hot Amel Alvi yang Tersebar di Dunia Maya,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/788923/kebutuhan-biologis-ikke-nurjanah-foto-bugil-aurelie,9.0,Pembaca Liputan6.com memberikan perhatian kepada berita Ikke Nurjanah pasca menjanda.,2014-01-01T00:11:00+07:00,Kebutuhan Biologis Ikke Nurjanah-Foto Bugil Aurelie,selamanya
HEALTH INFO,https://www.liputan6.com/health/read/540853/10-tanda-wanita-bakal-kedatangan-tamu-bulanan,9.0,Ada beberapa tanda baik itu fisik atau mental yang bisa menunjukkan kalau haid akan datang.,2013-03-21T20:30:00+07:00,10 Tanda Wanita Bakal Kedatangan Tamu Bulanan,selamanya
HEALTH INFO,https://www.liputan6.com/health/read/2137968/8-kebiasaan-ini-bisa-menurunkan-jumlah-sperma,9.0,"Ada beberapa kebiasaan umum yang sering kita lakukan dan fatalnya, bisa mengurangi jumlah sperma.",2014-11-24T07:00:29+07:00,8 Kebiasaan Ini Bisa Menurunkan Jumlah Sperma,selamanya
EKONOMI,https://www.liputan6.com/bisnis/read/662221/10-jawaban-cerdas-saat-anda-sedang-wawancara-kerja,9.0,"Bagi Anda yang akan melakukan wawancara untuk melamar suatu perkerjaan, sepertinya wajib menyimak beberapa pertanyaan di bawah ini.",2013-08-10T18:00:00+07:00,10 Jawaban Cerdas Saat Anda Sedang Wawancara Kerja,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2565722/penyanyi-mike-mohede-meninggal-dunia,10.0,Dunia musik tengah berduka. Penyanyi solo Mike Mohede meninggal dunia,2016-07-31T19:05:00+07:00,Penyanyi Mike Mohede Meninggal Dunia,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2241593/ini-sosok-artis-tm-yang-terlibat-prostitusi,10.0,"Menurut pengacara RA, Pieter, TM merupakan artis yang sangat terkenal.",2015-05-29T02:00:00+07:00,Ini Sosok Artis TM yang Terlibat Prostitusi,selamanya
EKONOMI,https://www.liputan6.com/bisnis/read/2138489/daftar-lengkap-ump-2015-di-seluruh-indonesia,10.0,"Rata-rata kenaikan UMP 2015 secara nasional mencapai 12,77 persen. Cek di sini lengkapnya!",2014-11-24T12:50:58+07:00,Daftar Lengkap UMP 2015 di Seluruh Indonesia,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2171756/cerita-7-artis-tentang-keperawanan,10.0,Bahkan mereka kehilangan keperawanannya saat berusia sangat belia,2015-02-06T07:00:00+07:00,Cerita 7 Artis Tentang Keperawanan,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2198232/4-kenangan-olga-syahputra-di-mata-orang-dekatnya,10.0,Olga Syahputra memiliki kenangan tak terlupakan bagi orang-orang yang berada di dekatnya. Apakah itu?,2015-03-27T20:45:00+07:00,4 Kenangan Olga Syahputra di Mata Orang Dekatnya,selamanya
SEKS,https://www.liputan6.com/health/read/674685/ayah-tak-punya-tenaga-lagi-anak-gantikan-tugas-di-ranjang,10.0,Zvikomborero Tome (35) menggantikan tugas ayahnya di ranjang dengan istri mudanya Joyce Katiyo (39).,2013-08-26T09:30:00+07:00,"Ayah Tak Punya Tenaga Lagi, Anak Gantikan Tugas di Ranjang",selamanya
CORNER,https://www.liputan6.com/bola/read/2257087/skuat-lengkap-pemain-muslim-top-di-eropa,10.0,Jika digabungkan pemain Muslim ini dapat membentuk satu tim kuat.,2015-06-23T07:36:15+07:00,Skuat Lengkap Pemain Muslim Top di Eropa,selamanya
K-POP,https://www.liputan6.com/showbiz/read/2049897/6-pasangan-terbaik-di-drama-korea,10.0,Ini dia 6 pasangan terbaik drama Korea yang mewarnai jalan ceritanya sehingga membuai penggemarnya.,2014-05-14T18:00:00+07:00,6 Pasangan Terbaik di Drama Korea,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2128181/5-artis-cantik-ini-memikat-hati-keluarga-presiden-ri,10.0,Tercatat beberapa artis yang menjadi bagian dari keluarga Presiden RI.,2014-11-03T12:30:25+07:00,5 Artis Cantik Ini Memikat Hati Keluarga Presiden RI,selamanya
LIGA INGGRIS,https://www.liputan6.com/bola/read/2261481/9-pembelian-murah-manchester-united-namun-jadi-superstar,10.0,"Kekayaan klub berjuluk Setan Merah itu menembus US$ 1,2 miliar atau setara dengan 16 triliun.",2015-06-29T17:23:35+07:00,9 Pembelian Murah Manchester United Namun Jadi Superstar,selamanya
PERISTIWA,https://www.liputan6.com/news/read/2155078/pesan-cinta-pramugari-cantik-airasia-dari-ketinggian-38000-kaki,10.0,"Sebelas hari sebelum menunaikan tugas terakhirnya sebagai pramugari AirAsia QZ8501, Khairunnisa Haidar Fauzi menuliskan pesan cinta.",2015-01-01T12:29:31+07:00,Pesan Cinta Pramugari Cantik AirAsia dari Ketinggian 38.000 Kaki,selamanya
CORNER,https://www.liputan6.com/bola/read/2256869/5-klub-eropa-ini-bangun-masjid-di-dalam-stadionnya,10.0,Berikut stadion-stadion besar yang membangun masjid.,2015-06-22T19:00:25+07:00,5 Klub Eropa Ini Bangun Masjid di Dalam Stadionnya,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2163589/5-selebriti-indonesia-ini-mirip-dengan-artis-luar-negeri,10.0,"Siapa sangka, 5 artis Tanah Air ini mirip dengan selebriti Luar Negeri.",2015-01-20T15:40:39+07:00,5 Selebriti Indonesia Ini Mirip dengan Artis Luar Negeri,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2191861/4-hal-yang-dibenci-prilly-latuconsina-dari-aliando,10.0,"Rupanya dibalik kemesraan Prilly Latuconsina dengan Aliando, Prilly diam-diam memendam rasa kesal dengan lawan mainnya itu. Apa sajakah itu?",2015-03-16T19:15:00+07:00,4 Hal yang Dibenci Prilly Latuconsina dari Aliando,selamanya
HEALTH INFO,https://www.liputan6.com/health/read/2156578/5-kebiasan-yang-bikin-payudara-wanita-kendur,10.0,"Selain berbagai fase kehidupan perempuan, beberapa kebiasaan pun bisa sebabkan payudara tak lagi kencang alias turun.",2015-01-06T16:30:27+07:00,5 Kebiasan yang Bikin Payudara Wanita Kendur,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2129358/6-misteri-pernikahan-jessica-iskandar,10.0,"Jessica Iskandar memang penuh kejutan, terutama yang berhubungan dengan pernikahannya yang penuh misteri.",2014-11-05T12:00:09+07:00,6 Misteri Pernikahan Jessica Iskandar,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2213199/artis-artis-cantik-ini-dinikahi-brondong,10.0,Sebagian besar di antara mereka mengalami kecocokan meski berbeda usia.,2015-04-14T14:10:00+07:00,Artis-artis Cantik Ini Dinikahi Brondong,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2178708/daftar-10-aktor-terkaya-di-dunia,10.0,Kali ini Liputan6.com juga mengikutsertakan aset kekayaan mereka di dalam artikel berikut,2015-02-20T18:30:00+07:00,Daftar 10 Aktor Terkaya di Dunia,selamanya
FILM,https://www.liputan6.com/showbiz/read/2183786/3-fakta-mengejutkan-di-balik-adegan-seks-film-hollywood,10.0,Terdapat 3 fakta yang mengungkap betapa tidak nyamannya melakukan adegan seks di film.,2015-03-01T23:00:00+07:00,3 Fakta Mengejutkan di Balik Adegan Seks Film Hollywood,selamanya
CITIZEN6,https://www.liputan6.com/citizen6/read/3909693/20-kata-kata-bijak-tentang-kehidupan-sehari-hari-bisa-jadi-sumber-semangat,10.0,Kata-kata positif bisa menjadi cambuk untuk selalu optimis.,2019-03-05T13:30:14+07:00,"20 Kata-kata Bijak Tentang Kehidupan Sehari-hari, Bisa Jadi Sumber Semangat",selamanya
PERISTIWA,https://www.liputan6.com/news/read/2153177/permintaan-terakhir-pilot-airasia-sebelum-hilang-kontak,11.0,Ada 2 permintaan pilot AirAsia berpenumpang 155 orang itu sebelum hilang dari radar.,2014-12-28T13:16:41+07:00,Permintaan Terakhir Pilot AirAsia Sebelum Hilang Kontak,selamanya
FASHION & BEAUTY,https://www.liputan6.com/fashion-beauty/read/2154865/cara-mudah-mencerahkan-lutut-hitam-secara-alami,11.0,Ternyata bahan-bahan di rumah yang bisa digunakan sebagai cara mencerahkan lutut hitam.,2015-01-04T19:35:00+07:00,Cara Mudah Mencerahkan Lutut Hitam Secara Alami,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2255209/lukman-sardi-pindah-agama-alm-ayah-sempat-kecewa,11.0,"Lukman Sardi mengaku ayahnya, almarhum Idris Sardi sempat kecewa dengan keputusannya untuk pindah agama.",2015-06-19T11:10:06+07:00,"Lukman Sardi Pindah Agama, Alm. Ayah Sempat Kecewa",selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2017725/6-artis-yang-dituding-lecehkan-islam,11.0,Beberapa di antaranya memang mengelak jika dianggap menghina agama Islam.,2014-03-03T17:30:00+07:00,6 Artis yang Dituding Lecehkan Islam,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2119923/6-pernikahan-artis-indonesia-termahal-dan-termewah,11.0,Beberapa artis kita yang tercatat menggelar pesta pernikahan mahal dan mewah,2014-10-16T16:30:32+07:00,6 Pernikahan Artis Indonesia Termahal dan Termewah,selamanya
SEKS,https://www.liputan6.com/health/read/2162617/8-bentuk-kelamin-pria-yang-berbeda-beda,11.0,"Bukan rahasia lagi setiap penis pria memiliki bentuk yang sedikit berbeda satu sama lainnya. Lantas, seberapa banyak jenis penis yang ada?",2015-01-19T18:00:37+07:00,8 Bentuk Kelamin Pria yang Berbeda-beda,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2252227/sudah-meninggal-artis-artis-ini-hidup-kembali,11.0,Beberapa di antara mereka sempat mengalami mati suri karena menjalani proses melahirkan.,2015-06-15T17:30:55+07:00,"Sudah Meninggal, Artis-artis Ini Hidup Kembali",selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2144389/artis-senior-tutup-usia-artis-junior-tewas-mengenaskan-1,11.0,Beberapa artis senior tutup usia. Ada juga artis pendatang baru yang meninggal dengan cara tragis dan mengenaskan. (Bagian 1),2014-12-15T16:10:11+07:00,"Artis Senior Tutup Usia, Artis Junior Tewas Mengenaskan (1)",selamanya
HEALTH INFO,https://www.liputan6.com/health/read/2137557/lupakan-obat-kuat-11-makanan-ini-bikin-ereksi-lebih-lama,11.0,Waktunya membahas makanan yang membantu menghasilkan lebih banyak testosteron dalam tubuh Anda.,2014-11-23T07:00:04+07:00,"Lupakan Obat Kuat, 11 Makanan Ini Bikin Ereksi Lebih Lama",selamanya
GADGET,https://www.liputan6.com/tekno/read/759584/6-smartphone-android-terbaik-tahun-ini,11.0,"Berikut enam pilihan smartphone Android terbaik dari brand-brand besar seperti Google, Motorola, Sony dan Samsung.",2013-11-29T08:15:00+07:00,6 Smartphone Android Terbaik Tahun Ini,selamanya
HOT,https://hot.liputan6.com/read/4078799/33-kata-kata-mutiara-bijak-kehidupan-sebagai-motivasi-dan-inspirasi,11.0,Kata-kata mutiara bijak kehidupan mungkin bisa menjadi salah satu jalan untuk memotivasi diri sendiri.,2019-10-04T16:45:27+07:00,33 Kata-kata Mutiara Bijak Kehidupan Sebagai Motivasi dan Inspirasi,selamanya
SEKS,https://www.liputan6.com/health/read/703240/pasangan-pengantin-baru-terjebak-selama-2-hari-saat-ml,11.0,"Pasangan pengantin baru di Bulawayo, Zimbabwe,`terjebak` selama dua hari saat melakukan hubungan seksual.",2013-09-26T10:30:00+07:00,Pasangan Pengantin Baru `Terjebak` Selama 2 Hari Saat ML,selamanya
GAME,https://www.liputan6.com/tekno/read/822765/5-alasan-game-flappy-bird-ditarik-dari-peredaran,11.0,Berikut beberapa alasan di balik keputusan Dong Nguyen 'membunuh' aplikasi game populer itu dari peredaran.,2014-02-10T15:41:00+07:00,5 Alasan Game Flappy Bird Ditarik dari Peredaran,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2169923/7-artis-berpayudara-seksi-tanpa-operasi,11.0,7 artis Hollywood ini mengaku tidak melakukan perubahan medis terkait payudaranya,2015-02-03T06:00:00+07:00,7 Artis Berpayudara Seksi Tanpa Operasi,selamanya
HEALTH INFO,https://www.liputan6.com/health/read/706524/cerita-sukses-pelaku-diet-ocd-ada-yang-turun-12-kg-dalam-sebulan,11.0,"Meskipun di awal kemunculan OCD milik mentalis Deddy Corbuzier banyak menuai kontra, pada akhirnya banyak pelakunya yang berhasil.",2013-09-30T13:33:44+07:00,"Cerita Sukses Pelaku Diet OCD, Ada yang Turun 12 Kg dalam Sebulan",selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2143316/farhat-abbas-olga-syahputra-meninggal,11.0,"Diungkap oleh Farhat Abbas, komedian Olga Syahputra telah meninggal dunia.",2014-12-05T16:40:58+07:00,Farhat Abbas: Olga Syahputra Meninggal,selamanya
MUSIK,https://www.liputan6.com/showbiz/read/2187189/top-6-lagu-barat-paling-populer-pekan-ini-8-14-maret-2015,11.0,Ini dia enam lagu paling populer pekan ini untuk Anda nikmati sepekan kedepan versi Liputan6.com yang dirangkum dari berbagai sumber.,2015-03-08T23:15:00+07:00,TOP 6 Lagu Barat Paling Populer Pekan Ini (8-14 Maret 2015),selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2380424/waduh-artis-artis-ini-asyik-ciuman-hot-padahal-bukan-pasangan,11.0,Beberapa yang dilakukan oleh para artis ini merupakan sensasi di dunia hiburan.,2015-12-02T20:28:52+07:00,"Waduh, Artis-Artis Ini Asyik Ciuman Hot, Padahal Bukan Pasangan",selamanya
SEKS,https://www.liputan6.com/health/read/503874/membuat-sendiri-obat-kuat-untuk-pria-ini-resepnya,11.0,"Untuk pasangan yang sudah menikah, urusan ranjang adalah salah satu urusan paling penting dan paling pertama yang sangat diperhatikan. Terutama untuk pria.",2013-02-04T18:31:00+07:00,Membuat Sendiri Obat Kuat untuk Pria? Ini Resepnya!,selamanya
HEALTH INFO,https://www.liputan6.com/health/read/2055726/daftar-130-obat-batuk-yang-akan-ditarik-per-akhir-juni,11.0,BPOM berencana menarik 130 merek obat yang mengandung desktrometorfan tunggal per akhir Juni 2014.,2014-05-29T00:48:54+07:00,Daftar 130 Obat Batuk yang Akan Ditarik per Akhir Juni,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2087534/foto-syahrini-bikin-takut-netizen,12.0,"Di salah satu foto terbaru Syahrini di Instagram, ada sebuah hal tidak biasa yang sempat mengundang kehebohan kecil.",2014-08-06T20:45:00+07:00,Foto Syahrini Bikin Takut Netizen,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2210939/personel-duo-serigala-pamer-foto-topless-di-instagram,12.0,"Salah satu personel Duo Serigala, Pamela Safitri, membuat mata laki-laki terbelalak.",2015-04-10T10:00:12+07:00,Personel Duo Serigala Pamer Foto Topless di Instagram,selamanya
SELEBRITIS,https://www.liputan6.com/showbiz/read/2043749/inilah-gista-putri-yang-disebut-sebagai-kekasih-olga-syahputra,12.0,Sosok Gista Putri disebut-sebut memiliki kedekatan spesial dengan Olga Syahputra. Inikah sosok kekasih Olga yang disebut Jupe?,2014-04-30T11:20:30+07:00,Inilah Gista Putri yang Disebut Sebagai Kekasih Olga Syahputra,selamanya
FASHION & BEAUTY,https://www.liputan6.com/fashion-beauty/read/2143247/3-cara-ampuh-memerahkan-bibir-secara-alami,12.0,Berikut ulasan mengenai 3 cara memerahkan bibir secara alami,2014-12-05T15:15:00+07:00,3 Cara Ampuh Memerahkan Bibir Secara Alami,selamanya
EKONOMI,https://www.liputan6.com/bisnis/read/762844/kisah-nyata-60-tahun-hidup-sengsara-ternyata-anak-orang-kaya,12.0,"Tak hanya di sinetron, bayi orang kaya yang tertukar saat masih bayi ternyata pernah terjadi di Jepang. Bagaimaba ceritanya?",2013-12-02T21:20:00+07:00,Kisah Nyata! 60 Tahun Hidup Sengsara Ternyata Anak Orang Kaya,selamanya
HITS,https://www.liputan6.com/citizen6/read/2279121/6-tanda-pengumuman-lucu-dari-pemilik-kos,12.0,"Untuk menjaga kebersihan dan ketertiban kosan, pemilik kos sering membuat pengumuman & peringatan. Yang ini bisa membuatmua tertawa!",2015-07-26T08:20:11+07:00,6 Tanda Pengumuman Lucu dari Pemilik Kos,selamanya
CITIZEN6,https://www.liputan6.com/citizen6/read/3877192/teka-teki-lucu-dan-jawabannya-ini-memang-receh-tapi-bisa-buat-hiburan-saat-jenuh,12.0,Teka-teki lucu yang receh ini bakal membuatmu tersenyum.,2019-01-22T21:35:18+07:00,Teka-teki Lucu dan Jawabannya Ini Memang Receh Tapi Bisa Buat Hiburan Saat Jenuh,selamanya
SEKS,https://www.liputan6.com/health/read/2107640/5-etiket-membuang-sperma,12.0,Berikut tip bagi para pria untuk memilih tempat agar tidak sembarang membuang sperma yang disebut dengan Etiket Ejakulasi.,2014-09-19T18:06:40+07:00,5 Etiket Membuang Sperma,selamanya
EKONOMI,https://www.liputan6.com/bisnis/read/2142641/ini-daftar-50-orang-terkaya-di-indonesia,12.0,"Dalam daftar tersebut, hanya ada satu wanita yang muncul yaitu Kartini Muljadi.",2014-12-04T12:47:47+07:00,Ini Daftar 50 Orang Terkaya di Indonesia,selamanya
FIT & DIET,https://www.liputan6.com/health/read/2104846/5-macam-buah-yang-bikin-wajah-anda-makin-kinclong,12.0,"Buah berwarna merah atau oranye, ternyata memiliki khasiat mempercantik kulit dan mencegah jerawat.",2014-09-14T07:00:32+07:00,5 Macam Buah yang Bikin Wajah Anda Makin Kinclong,selamanya
TRAVEL,https://www.liputan6.com/lifestyle/read/2222752/inilah-potret-kelam-kehidupan-di-korea-utara-yang-sesungguhnya,12.0,Pemerintah Korea Utara melarang penduduknya untuk menunjukkan kemiskinan dan juga dilarang menunjukkan kekayaan.,2015-04-30T04:04:40+07:00,Inilah Potret Kelam Kehidupan di Korea Utara yang Sesungguhnya,selamanya
CITIZEN6,https://www.liputan6.com/citizen6/read/2040859/heboh-video-susu-sekretaris-untuk-bos-di-as,12.0,Dilinimasa sore ini Rabu (23/4/2014) dihebohkan dengan video seorang sekertaris di Amerika Serikat yang diposting ke situs Youtube.,2014-04-24T06:03:53+07:00,"Heboh, Video Susu Sekretaris untuk Bos di AS",selamanya
GLOBAL,https://www.liputan6.com/global/read/2155769/6-teori-jatuhnya-airasia-qz8501,12.0,Satu pertanyaan besar yang belum terjawab adalah mengapa pesawat yang mengangkut 162 orang tersebut bisa jatuh ke perairan Selat Karimata.,2015-01-03T15:00:00+07:00,6 Teori Jatuhnya AirAsia QZ8501,selamanya
GAME,https://www.liputan6.com/tekno/read/2309082/heboh-ada-akun-hantu-di-game-clash-of-clans,12.0,"Gamer COC dihebohkan dengan sebuah akun `hantu` yang bernama ANGARKEY RIKHI, lantas siapakah dia?",2015-09-03T20:12:00+07:00,"Heboh, Ada Akun `Hantu` di Game Clash of Clans",selamanya
PERISTIWA,https://www.liputan6.com/news/read/665350/video-detik-detik-menjelang-ajal-sisca-yofie-terekam-kamera,12.0,"Sebuah video amatir merekam detik-detik menjelang kematian Sisca Yopie di pinggir Jalan Cipedes, Kota Bandung, Jabar.",2013-08-15T05:23:00+07:00,[VIDEO] Detik-detik Menjelang Ajal Sisca Yofie Terekam Kamera,selamanya
GADGET,https://www.liputan6.com/tekno/read/2170180/7-keunggulan-iphone-dibanding-smartphone-android,12.0,Tak sedikit calon konsumen yang galau memilih ingin mengunakan iPhone berbasis iOS atau smartphone Android.,2015-02-06T07:56:00+07:00,7 Keunggulan iPhone Dibanding Smartphone Android,selamanya
BLINK-BLINK,https://www.liputan6.com/showbiz/read/2195761/5-artis-ini-memiliki-anak-dengan-nama-unik,12.0,Artis-artis ini memberikan nama kepada anak mereka dengan nama-nama yang sangat unik.,2015-03-24T08:00:00+07:00,5 Artis Ini Memiliki Anak dengan Nama Unik,selamanya
GADGET,https://www.liputan6.com/tekno/read/2224164/3-ponsel-lawas-tahan-banting-yang-populer,12.0,Beberapa ponsel lawas tahan banting ini memiliki popularitas tinggi dan memiliki peminat khusus. Apa saja?,2015-05-05T07:17:00+07:00,3 Ponsel Lawas Tahan Banting yang Populer,selamanya
CITIZEN6,https://www.liputan6.com/citizen6/read/3867406/tata-cara-sholat-wajib-lengkap-dengan-bacaan-doa,12.0,Lebih baik dikerjakan dengan berjamaah.,2019-01-10T11:50:57+07:00,"Tata Cara Sholat Wajib, Lengkap dengan Bacaan Doa",selamanya
HITS,https://www.liputan6.com/citizen6/read/2220204/5-pelacur-yang-mengubah-sejarah-dunia,12.0,"Siapa bilang pelacur selamanya adalah pekerjaan yang hina? Kenyataannya, beberapa pelacur justru berhasil mengubah sejarah dunia.",2015-04-25T10:35:28+07:00,5 Pelacur yang Mengubah Sejarah Dunia,selamanya
